"ID","cellCount","naCells","yr2008","yr2009","yr2010","yr2011","yr2012","ROTATION","ROTATION_CODE"
21801083,706,0,"Pa","Pa","Co","So","Pa","Cash Grain",1
21801084,715,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21801091,702,0,"So","Co","So","Co","So","Cash Grain",1
21801092,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21801093,729,0,"So","Co","So","Co","So","Cash Grain",1
21801094,697,0,"Pa","Co","So","Co","Al","Cash Grain",1
21801101,702,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21801102,729,0,"Pa","Co","Pa","Co","Al","Dairy Rotation",3
21801103,692,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21801104,702,0,"Co","So","Co","So","Co","Cash Grain",1
21801111,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801112,756,0,"Co","Co","So","Al","Co","Cash Grain",1
21801113,737,0,"So","Co","So","Co","So","Cash Grain",1
21801114,748,0,"So","Co","So","Co","So","Cash Grain",1
21801121,716,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
21801122,729,0,"Co","Pa","Co","So","Co","Cash Grain",1
21801123,726,0,"Pa","Co","Pa","Co","Al","Dairy Rotation",3
21801124,718,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
21801131,729,0,"Al","Al","Al","Al","Al","Pasture/Hay/Grassland",7
21801132,705,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
21801133,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21801134,717,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
21801141,705,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801142,720,0,"Pa","Pa","So","Co","Co","Cash Grain",1
21801143,727,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801144,729,0,"Pa","Ot","Pa","","Pa","Pasture/Hay/Grassland",7
21801151,681,0,"Pa","","Pa","","","Pasture/Hay/Grassland",7
21801152,696,0,"Co","So","Co","So","Co","Cash Grain",1
21801153,709,0,"Pa","","Pa","Pa","","Pasture/Hay/Grassland",7
21801154,724,0,"Pa","Pa","Pa","","So","Insufficient",5
21801161,724,0,"Co","So","Co","So","Co","Cash Grain",1
21801162,702,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21801163,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21801164,729,0,"Pa","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
21801171,729,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21801172,713,0,"Pa","Co","Co","So","Co","Cash Grain",1
21801173,725,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
21801174,719,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
21801181,722,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21801182,543,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21801183,539,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21801184,729,0,"Pa","Co","Co","Co","Co","Dairy Rotation",3
21801191,729,0,"Pa","Co","Pa","Co","Co","Dairy Rotation",3
21801192,540,0,"Pa","Co","Co","Co","So","Cash Grain",1
21801193,540,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
21801194,729,0,"Pa","Pa","So","Co","Co","Cash Grain",1
21801201,730,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
21801202,732,0,"Pa","Pa","Co","Al","Al","Dairy Rotation",3
21801203,731,0,"Corn;Pasture","Pa","Co","Co","Co","Dairy Rotation",3
21801204,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
21801211,729,0,"So","Pa","Pa","","Pa","Insufficient",5
21801212,729,0,"Pa","Pa","Pa","Co","So","Cash Grain",1
21801213,729,0,"Co","So","Co","Co","Co","Cash Grain",1
21801214,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801221,729,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
21801222,729,0,"Pa","","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801223,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801224,729,0,"Pa","Ot","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801231,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801232,702,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
21801233,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801234,729,0,"Pa","Ot","Pa","Ot","Pa","Pasture/Hay/Grassland",7
21801241,741,0,"Pa","Pa","Pa","Pa","","Pasture/Hay/Grassland",7
21801242,729,0,"Pa","Ot","Ot","Ot","Pa","Pasture/Hay/Grassland",7
21801243,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21801244,729,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
21801251,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801252,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801253,729,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
21801254,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801261,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
21801262,720,0,"So","Co","Co","Co","So","Cash Grain",1
21801263,729,0,"So","Co","Pa","Co","So","Cash Grain",1
21801264,729,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
21801271,711,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801272,729,0,"Pa","Co","Pa","Co","So","Cash Grain",1
21801273,706,0,"Pa","Pa","Pa","Co","So","Cash Grain",1
21801274,702,0,"So","Co","Pa","Co","So","Cash Grain",1
21801281,729,0,"Pa","Co","Pa","Co","So","Cash Grain",1
21801282,729,0,"Pa","Pa","Pa","Co","So","Cash Grain",1
21801283,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801284,719,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801291,725,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801292,714,0,"Co","So","Co","Co","Co","Cash Grain",1
21801293,724,0,"Co","So","Co","Co","Co","Cash Grain",1
21801294,718,0,"Co","So","Co","Co","Co","Cash Grain",1
21801301,729,0,"Pa","Pa","Pa","Co","So","Cash Grain",1
21801302,541,0,"Pa","Pa","Pa","Co","So","Cash Grain",1
21801303,546,0,"Pa","Co","Co","Co","Co","Dairy Rotation",3
21801304,702,0,"Pa","Pa","Pa","Co","Al","Dairy Rotation",3
21801311,716,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21801312,592,0,"Co","Co","Co","Co","Co","Continuous Corn",2
21801313,594,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21801314,729,0,"Pa","Pa","Co","Co","Al","Dairy Rotation",3
21801321,725,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801322,715,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801323,725,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801324,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801331,713,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801332,729,0,"Pa","Pa","Pa","So","Co","Cash Grain",1
21801333,716,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801334,728,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
21801341,676,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801342,725,0,"Pa","Co","So","Co","So","Cash Grain",1
21801343,729,0,"So","Co","So","Co","So","Cash Grain",1
21801344,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801351,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21801352,727,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801353,704,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801354,708,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
21801361,728,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21801362,729,0,"Co","Pa","Pa","So","Co","Cash Grain",1
21801363,714,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
21801364,703,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802011,735,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21802012,746,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802013,716,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
21802014,723,0,"Co","Co","Co","Co","Co","Continuous Corn",2
21802021,687,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
21802022,696,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802023,715,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21802024,697,0,"Co","Pa","Al","Al","Pa","Dairy Rotation",3
21802031,686,0,"","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802034,717,0,"Al","Pa","Al","Pa","Co","Dairy Rotation",3
21802101,729,0,"","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21802104,684,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802111,692,0,"Pa","Pa","Co","Co","Pa","Dairy Rotation",3
21802112,685,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
21802113,713,0,"Pa","Pa","Al","","Pa","Pasture/Hay/Grassland",7
21802114,680,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802121,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21802122,715,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
21802123,716,0,"Pa","Pa","So","Al","Co","Cash Grain",1
21802124,714,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
21802131,676,0,"Pa","Pa","Co","Al","Co","Dairy Rotation",3
21802132,715,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
21802133,718,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21802134,702,0,"Co","Co","Co","Co","Co","Continuous Corn",2
21802141,693,0,"","Pa","Co","Co","Pa","Dairy Rotation",3
21802142,710,0,"","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802143,714,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
21802144,685,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802231,719,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802232,725,0,"Co","Pa","Co","Co","Co","Dairy Rotation",3
21802234,719,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
21802241,722,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21802242,699,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21802243,707,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
21802244,715,0,"Pa","Pa","Al","Co","So","Cash Grain",1
21802251,717,0,"Pa","Pa","Co","So","Co","Cash Grain",1
21802252,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802253,711,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802254,701,0,"Co","Co","Co","Co","Co","Continuous Corn",2
21802261,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802264,690,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802344,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802351,729,0,"Pa","Co","Pa","Co","Co","Dairy Rotation",3
21802352,687,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802353,702,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21802354,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21802361,702,0,"Pa","Pa","Co","Co","Co","Dairy Rotation",3
21802362,720,0,"Co","Co","Pa","Pa","Pa","Dairy Rotation",3
21802363,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21802364,681,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901011,725,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901012,729,0,"","Pa","Ot","Pa","Pa","Pasture/Hay/Grassland",7
21901013,719,0,"Pa","","So","So","Co","Cash Grain",1
21901014,720,0,"Co","Co","Pa","Pa","Pa","Dairy Rotation",3
21901021,719,0,"Pa","","So","Pa","","Insufficient",5
21901022,722,0,"Co","So","Al","Co","Al","Cash Grain",1
21901023,728,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901024,727,0,"Co","","Pa","","Pa","Dairy Rotation",3
21901031,723,0,"Pa","Pa","Co","So","Co","Cash Grain",1
21901032,725,0,"Pa","Pa","Pa","Ot","Pa","Pasture/Hay/Grassland",7
21901033,727,0,"Co","So","Co","So","Co","Cash Grain",1
21901034,724,0,"Co","Pa","Co","So","Co","Cash Grain",1
21901041,729,0,"Al","So","Co","Al","","Cash Grain",1
21901042,729,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
21901043,715,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21901044,718,0,"Co","So","Co","Pa","Pa","Cash Grain",1
21901051,741,0,"","","Pa","","","Insufficient",5
21901052,743,0,"","","","","","No Agriculture",6
21901053,697,0,"","","","","","No Agriculture",6
21901054,721,0,"","Pa","Co","Co","","Dairy Rotation",3
21901061,761,0,"","","Pa","Co","","Dairy Rotation",3
21901062,551,0,"","","Co","Pa","Co","Dairy Rotation",3
21901063,513,0,"","Pa","Pa","Co","Al","Dairy Rotation",3
21901064,722,0,"","","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901071,732,0,"","Pa","Pa","Co","Pa","Dairy Rotation",3
21901072,519,0,"Pa","","Pa","Pa","Al","Pasture/Hay/Grassland",7
21901073,522,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
21901074,727,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21901081,737,0,"Pa","Co","","Pa","","Dairy Rotation",3
21901082,718,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901083,741,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901084,709,0,"Pa","Pa","Pa","Al","","Pasture/Hay/Grassland",7
21901091,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21901092,731,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21901093,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901094,756,0,"Co","Pa","Pa","Al","Pa","Dairy Rotation",3
21901101,714,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901102,729,0,"Pa","Co","Pa","Ot","Pa","Dairy Rotation",3
21901103,755,0,"So","Pa","Pa","Pa","Pa","Insufficient",5
21901104,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901111,726,0,"So","Pa","Pa","Co","Al","Cash Grain",1
21901112,720,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901113,729,0,"Pa","","Pa","","Pa","Pasture/Hay/Grassland",7
21901114,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901121,729,0,"Al","Al","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901122,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901123,729,0,"Pa","Co","Pa","Pa","Pa","Dairy Rotation",3
21901124,705,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901131,726,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901132,692,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901133,692,0,"","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901134,723,0,"Pa","Pa","Ot","Pa","Pa","Pasture/Hay/Grassland",7
21901141,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21901142,729,0,"So","Pa","Pa","Pa","Pa","Insufficient",5
21901143,729,0,"So","Co","Pa","Co","So","Cash Grain",1
21901144,717,0,"Co","Co","Pa","","Pa","Dairy Rotation",3
21901151,729,0,"Pa","Co","Pa","Pa","Pa","Dairy Rotation",3
21901152,708,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901153,724,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901154,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901161,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901162,729,0,"Pa","Co","Co","Co","Pa","Dairy Rotation",3
21901163,703,0,"","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901164,713,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901171,695,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21901172,727,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21901173,712,0,"Pa","Pa","Co","Al","Pa","Dairy Rotation",3
21901174,728,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901181,718,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901182,513,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901183,504,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901184,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901191,728,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901192,503,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901193,513,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
21901194,723,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901201,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901202,721,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21901203,729,0,"Pa","Pa","Al","Pa","Pa","Pasture/Hay/Grassland",7
21901204,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
21901211,728,0,"Pa","Pa","Pa","Pa","So","Insufficient",5
21901212,713,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901213,729,0,"Pa","Pa","Al","Al","Pa","Pasture/Hay/Grassland",7
21901214,723,0,"Co","So","Co","So","Co","Cash Grain",1
21901221,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901222,729,0,"So","Pa","Al","Al","Al","Insufficient",5
21901223,721,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21901224,728,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901231,721,0,"Co","Co","So","Co","Co","Cash Grain",1
21901232,729,0,"Co","Co","So","Co","So","Cash Grain",1
21901233,729,0,"Co","Co","Pa","Pa","Pa","Dairy Rotation",3
21901234,722,0,"Co","Co","Co","Co","Co","Continuous Corn",2
21901241,721,0,"Pa","Pa","Co","Pa","Co","Dairy Rotation",3
21901242,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901243,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21901244,729,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21901251,729,0,"Co","Pa","Pa","","Pa","Dairy Rotation",3
21901252,726,0,"Co","Pa","Pa","Al","Co","Dairy Rotation",3
21901253,702,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
21901254,722,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901261,732,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901262,707,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901263,724,0,"Pa","Co","","So","Pa","Cash Grain",1
21901264,756,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901271,721,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21901272,705,0,"Co","Pa","Pa","Co","Co","Dairy Rotation",3
21901273,676,0,"Pa","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
21901274,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901281,702,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21901282,723,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901283,708,0,"","","","","","No Agriculture",6
21901284,726,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901291,729,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21901292,728,0,"Pa","Pa","Pa","Pa","Al","Pasture/Hay/Grassland",7
21901293,726,0,"Co","Pa","Al","Al","Al","Dairy Rotation",3
21901294,704,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
21901301,711,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901302,528,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901303,540,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
21901304,723,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21901311,720,0,"Co","Co","So","Co","Pa","Cash Grain",1
21901312,520,0,"Co","Co","So","Co","So","Cash Grain",1
21901313,540,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901314,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901321,703,0,"Co","Co","Co","Al","Al","Dairy Rotation",3
21901322,729,0,"Co","Co","Al","Co","Co","Dairy Rotation",3
21901323,729,0,"Co","Co","Co","Co","Co","Continuous Corn",2
21901324,721,0,"Co","Co","Co","Co","Co","Continuous Corn",2
21901331,732,0,"Pa","Pa","Pa","So","So","Insufficient",5
21901332,731,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21901333,718,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21901334,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901341,756,0,"","Pa","So","Pa","Pa","Insufficient",5
21901342,728,0,"Pa","Pa","","Co","","Dairy Rotation",3
21901343,719,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901344,712,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901351,756,0,"Pa","Pa","Pa","","Pa","Pasture/Hay/Grassland",7
21901352,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901353,742,0,"Pa","","Pa","Co","Pa","Dairy Rotation",3
21901354,756,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21901361,702,0,"Co","Co","So","Co","So","Cash Grain",1
21901362,720,0,"Pa","Co","So","Co","So","Cash Grain",1
21901363,729,0,"Pa","So","So","Co","Co","Cash Grain",1
21901364,696,0,"Co","So","So","Co","So","Cash Grain",1
21902011,792,0,"","","Pa","","","Insufficient",5
21902014,714,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902123,715,0,"Pa","Co","Pa","Co","Co","Dairy Rotation",3
21902124,716,0,"","","Pa","","","Insufficient",5
21902131,718,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21902132,699,0,"Pa","So","Co","Co","Co","Cash Grain",1
21902133,690,0,"Pa","Pa","Al","Co","Co","Dairy Rotation",3
21902134,729,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21902141,729,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21902144,691,0,"","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902231,702,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902232,720,0,"","","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902233,702,0,"","Pa","Pa","Pa","Co","Dairy Rotation",3
21902234,704,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21902241,727,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902242,729,0,"Pa","Pa","Pa","Pa","Co","Dairy Rotation",3
21902243,723,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21902244,704,0,"Pa","Pa","Pa","Al","Pa","Pasture/Hay/Grassland",7
21902251,729,0,"Pa","Pa","Al","Al","Al","Pasture/Hay/Grassland",7
21902252,708,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902253,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902254,729,0,"Pa","Pa","Pa","Co","Co","Dairy Rotation",3
21902261,696,0,"Co","Co","Co","Co","Co","Continuous Corn",2
21902262,716,0,"Pa","Co","Co","Co","Co","Dairy Rotation",3
21902263,716,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902264,702,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21902344,745,0,"","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902351,702,0,"Pa","Pa","Pa","Al","Co","Dairy Rotation",3
21902352,740,0,"Co","Pa","Pa","Pa","Pa","Dairy Rotation",3
21902353,731,0,"Pa","Pa","Al","Al","Co","Dairy Rotation",3
21902354,702,0,"Pa","Pa","Pa","Co","Pa","Dairy Rotation",3
21902361,726,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902362,729,0,"Pa","Pa","Pa","Pa","Pa","Pasture/Hay/Grassland",7
21902363,712,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
21902364,705,0,"Pa","Pa","Pa","Al","Al","Pasture/Hay/Grassland",7
22001011,705,0,"Co","Pa","Pa","Co","","Dairy Rotation",3
22001093,729,0,"","","","","","No Agriculture",6
22001094,729,0,"","","","","","No Agriculture",6
22001114,729,0,"","","Pa","","","Insufficient",5
22001121,725,0,"","","","","","No Agriculture",6
22001122,705,0,"","","","","","No Agriculture",6
22001123,702,0,"","","","","","No Agriculture",6
22001124,729,0,"","","Pa","","","Insufficient",5
22001131,729,0,"Al","","Pa","","","Pasture/Hay/Grassland",7
22001132,712,0,"","","Co","","","Insufficient",5
22001133,740,0,"","","","Co","","Insufficient",5
22001134,729,0,"Pa","","Pa","Co","","Dairy Rotation",3
22001141,736,0,"","Pa","Pa","","","Pasture/Hay/Grassland",7
22001142,747,0,"","Pa","Pa","","Co","Dairy Rotation",3
22001143,730,0,"","","","","","No Agriculture",6
22001144,756,0,"","","Co","Co","","Insufficient",5
22001151,708,0,"","","","","","No Agriculture",6
